run,final_capital,total_return_pct,max_drawdown_pct,max_consec_losses
699,22366.33,123.66,-6.58,6
700,19270.57,92.71,-10.91,12
701,24289.57,142.9,-7.95,8
702,22517.39,125.17,-6.74,9
703,15846.55,58.47,-14.14,9
704,15232.03,52.32,-10.82,10
705,16907.78,69.08,-10.64,10
706,23975.8,139.76,-9.93,11
707,21106.48,111.06,-9.94,8
708,20230.91,102.31,-6.3,6
709,18132.49,81.32,-13.41,10
710,25295.52,152.96,-6.44,5
711,23000.98,130.01,-6.79,7
712,17144.31,71.44,-14.88,7
713,12921.34,29.21,-12.83,9
714,26815.05,168.15,-8.23,6
715,12942.91,29.43,-12.13,9
716,14746.94,47.47,-14.98,9
717,27911.43,179.11,-15.82,9
718,16212.01,62.12,-14.96,16
719,21779.01,117.79,-5.55,6
720,33959.36,239.59,-5.85,6
721,15621.56,56.22,-11.33,11
722,27536.61,175.37,-8.57,7
723,26021.4,160.21,-9.15,8
724,18253.05,82.53,-8.99,9
725,27849.32,178.49,-7.31,8
726,27611.32,176.11,-8.1,7
727,22867.22,128.67,-9.64,9
728,18090.38,80.9,-15.13,6
729,17517.9,75.18,-9.37,9
730,22901.73,129.02,-10.54,11
731,25289.89,152.9,-9.45,6
732,19167.8,91.68,-7.23,7
733,22853.98,128.54,-9.41,8
734,12708.4,27.08,-11.53,8
735,31268.81,212.69,-7.56,8
736,22914.05,129.14,-8.44,8
737,23012.98,130.13,-8.02,6
738,16454.62,64.55,-11.41,9
739,19378.38,93.78,-13.49,8
740,22237.5,122.38,-7.62,7
741,16700.78,67.01,-8.71,6
742,14396.79,43.97,-11.13,9
743,27512.48,175.12,-6.37,8
744,19226.86,92.27,-9.45,8
745,20692.03,106.92,-10.78,7
746,14062.17,40.62,-12.07,8
747,27879.14,178.79,-5.9,6
748,20376.38,103.76,-8.33,6
749,22853.05,128.53,-6.65,7
750,17205.55,72.06,-8.28,9
751,18935.2,89.35,-10.88,8
752,25062.33,150.62,-5.7,7
753,25226.23,152.26,-9.32,9
754,21167.77,111.68,-5.08,5
755,17326.94,73.27,-12.92,7
756,24536.41,145.36,-9.89,7
757,31281.01,212.81,-7.11,7
758,23133.83,131.34,-9.89,9
759,28125.69,181.26,-8.41,6
760,21019.21,110.19,-10.0,7
761,23348.07,133.48,-9.07,6
762,27075.38,170.75,-8.23,6
763,26197.72,161.98,-7.12,6
764,16403.52,64.04,-9.34,7
